index,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,LITRES/CAPITA,Flag Codes
1530,SWE,ALCOHOL,TOT,LT_CAP15,A,2014,7.2,
1531,SWE,ALCOHOL,TOT,LT_CAP15,A,2015,7.1,
1532,SWE,ALCOHOL,TOT,LT_CAP15,A,2016,7.2,
1533,SWE,ALCOHOL,TOT,LT_CAP15,A,2017,7.0,
1534,SWE,ALCOHOL,TOT,LT_CAP15,A,2018,7.2,
1535,SWE,ALCOHOL,TOT,LT_CAP15,A,2019,7.1,
1536,SWE,ALCOHOL,TOT,LT_CAP15,A,2020,7.5,
1537,SWE,ALCOHOL,TOT,LT_CAP15,A,2021,7.6,
1538,CHE,ALCOHOL,TOT,LT_CAP15,A,1960,12.1,
1539,CHE,ALCOHOL,TOT,LT_CAP15,A,1961,12.7,
1540,CHE,ALCOHOL,TOT,LT_CAP15,A,1962,12.9,
1541,CHE,ALCOHOL,TOT,LT_CAP15,A,1963,13.1,
1542,CHE,ALCOHOL,TOT,LT_CAP15,A,1964,13.8,
1543,CHE,ALCOHOL,TOT,LT_CAP15,A,1965,13.7,
1544,CHE,ALCOHOL,TOT,LT_CAP15,A,1966,13.6,
1545,CHE,ALCOHOL,TOT,LT_CAP15,A,1967,13.6,
1546,CHE,ALCOHOL,TOT,LT_CAP15,A,1968,13.6,
1547,CHE,ALCOHOL,TOT,LT_CAP15,A,1969,14.0,
1548,CHE,ALCOHOL,TOT,LT_CAP15,A,1970,14.2,
1549,CHE,ALCOHOL,TOT,LT_CAP15,A,1971,14.2,
1550,CHE,ALCOHOL,TOT,LT_CAP15,A,1972,14.5,
1551,CHE,ALCOHOL,TOT,LT_CAP15,A,1973,15.0,
1552,CHE,ALCOHOL,TOT,LT_CAP15,A,1974,14.6,
1553,CHE,ALCOHOL,TOT,LT_CAP15,A,1975,13.7,
1554,CHE,ALCOHOL,TOT,LT_CAP15,A,1976,13.3,
1555,CHE,ALCOHOL,TOT,LT_CAP15,A,1977,13.3,
1556,CHE,ALCOHOL,TOT,LT_CAP15,A,1978,13.4,
1557,CHE,ALCOHOL,TOT,LT_CAP15,A,1979,13.3,
1558,CHE,ALCOHOL,TOT,LT_CAP15,A,1980,13.5,
1559,CHE,ALCOHOL,TOT,LT_CAP15,A,1981,13.7,
1560,CHE,ALCOHOL,TOT,LT_CAP15,A,1982,14.0,
1561,CHE,ALCOHOL,TOT,LT_CAP15,A,1983,13.6,
1562,CHE,ALCOHOL,TOT,LT_CAP15,A,1984,13.5,
1563,CHE,ALCOHOL,TOT,LT_CAP15,A,1985,13.5,
1564,CHE,ALCOHOL,TOT,LT_CAP15,A,1986,13.2,
1565,CHE,ALCOHOL,TOT,LT_CAP15,A,1987,13.2,
1566,CHE,ALCOHOL,TOT,LT_CAP15,A,1988,13.2,
1567,CHE,ALCOHOL,TOT,LT_CAP15,A,1989,13.1,
1568,CHE,ALCOHOL,TOT,LT_CAP15,A,1990,12.9,
1569,CHE,ALCOHOL,TOT,LT_CAP15,A,1991,12.9,
1570,CHE,ALCOHOL,TOT,LT_CAP15,A,1992,12.3,
1571,CHE,ALCOHOL,TOT,LT_CAP15,A,1993,12.1,
1572,CHE,ALCOHOL,TOT,LT_CAP15,A,1994,11.8,
1573,CHE,ALCOHOL,TOT,LT_CAP15,A,1995,11.4,
1574,CHE,ALCOHOL,TOT,LT_CAP15,A,1996,11.3,
1575,CHE,ALCOHOL,TOT,LT_CAP15,A,1997,11.2,
1576,CHE,ALCOHOL,TOT,LT_CAP15,A,1998,11.1,
1577,CHE,ALCOHOL,TOT,LT_CAP15,A,1999,11.1,
1578,CHE,ALCOHOL,TOT,LT_CAP15,A,2000,11.2,
1579,CHE,ALCOHOL,TOT,LT_CAP15,A,2001,10.6,B
1580,CHE,ALCOHOL,TOT,LT_CAP15,A,2002,10.3,
1581,CHE,ALCOHOL,TOT,LT_CAP15,A,2003,10.3,
1582,CHE,ALCOHOL,TOT,LT_CAP15,A,2004,10.1,
1583,CHE,ALCOHOL,TOT,LT_CAP15,A,2005,9.7,
1584,CHE,ALCOHOL,TOT,LT_CAP15,A,2006,9.7,
1585,CHE,ALCOHOL,TOT,LT_CAP15,A,2007,9.9,
1586,CHE,ALCOHOL,TOT,LT_CAP15,A,2008,9.9,
1587,CHE,ALCOHOL,TOT,LT_CAP15,A,2009,9.6,
1588,CHE,ALCOHOL,TOT,LT_CAP15,A,2010,9.7,
1589,CHE,ALCOHOL,TOT,LT_CAP15,A,2011,9.5,
1590,CHE,ALCOHOL,TOT,LT_CAP15,A,2012,9.3,
1591,CHE,ALCOHOL,TOT,LT_CAP15,A,2013,9.3,
1592,CHE,ALCOHOL,TOT,LT_CAP15,A,2014,9.1,
1593,CHE,ALCOHOL,TOT,LT_CAP15,A,2015,8.9,
1594,CHE,ALCOHOL,TOT,LT_CAP15,A,2016,8.7,
1595,CHE,ALCOHOL,TOT,LT_CAP15,A,2017,8.6,
1596,CHE,ALCOHOL,TOT,LT_CAP15,A,2018,8.5,
1597,CHE,ALCOHOL,TOT,LT_CAP15,A,2019,8.7,
1598,CHE,ALCOHOL,TOT,LT_CAP15,A,2020,8.5,
1599,CHE,ALCOHOL,TOT,LT_CAP15,A,2021,8.5,
1600,TUR,ALCOHOL,TOT,LT_CAP15,A,1960,0.9,
1601,TUR,ALCOHOL,TOT,LT_CAP15,A,1961,0.9,
1602,TUR,ALCOHOL,TOT,LT_CAP15,A,1962,1.0,
1603,TUR,ALCOHOL,TOT,LT_CAP15,A,1963,0.8,
1604,TUR,ALCOHOL,TOT,LT_CAP15,A,1964,0.9,
1605,TUR,ALCOHOL,TOT,LT_CAP15,A,1965,0.9,
1606,TUR,ALCOHOL,TOT,LT_CAP15,A,1966,1.0,
1607,TUR,ALCOHOL,TOT,LT_CAP15,A,1967,1.1,
1608,TUR,ALCOHOL,TOT,LT_CAP15,A,1968,1.3,
1609,TUR,ALCOHOL,TOT,LT_CAP15,A,1969,1.1,
1610,TUR,ALCOHOL,TOT,LT_CAP15,A,1970,1.1,
1611,TUR,ALCOHOL,TOT,LT_CAP15,A,1971,1.2,
1612,TUR,ALCOHOL,TOT,LT_CAP15,A,1972,1.3,
1613,TUR,ALCOHOL,TOT,LT_CAP15,A,1973,1.6,
1614,TUR,ALCOHOL,TOT,LT_CAP15,A,1974,1.8,
1615,TUR,ALCOHOL,TOT,LT_CAP15,A,1975,1.8,
1616,TUR,ALCOHOL,TOT,LT_CAP15,A,1976,2.0,
1617,TUR,ALCOHOL,TOT,LT_CAP15,A,1977,2.0,
1618,TUR,ALCOHOL,TOT,LT_CAP15,A,1978,2.0,
1619,TUR,ALCOHOL,TOT,LT_CAP15,A,1979,2.0,
1620,TUR,ALCOHOL,TOT,LT_CAP15,A,1980,1.8,
1621,TUR,ALCOHOL,TOT,LT_CAP15,A,1981,1.6,
1622,TUR,ALCOHOL,TOT,LT_CAP15,A,1982,1.2,
1623,TUR,ALCOHOL,TOT,LT_CAP15,A,1983,1.6,
1624,TUR,ALCOHOL,TOT,LT_CAP15,A,1984,1.7,
1625,TUR,ALCOHOL,TOT,LT_CAP15,A,1985,1.7,
1626,TUR,ALCOHOL,TOT,LT_CAP15,A,1986,1.8,
1627,TUR,ALCOHOL,TOT,LT_CAP15,A,1987,1.3,
1628,TUR,ALCOHOL,TOT,LT_CAP15,A,1988,1.3,
1629,TUR,ALCOHOL,TOT,LT_CAP15,A,1989,1.4,
1630,TUR,ALCOHOL,TOT,LT_CAP15,A,1990,1.4,
1631,TUR,ALCOHOL,TOT,LT_CAP15,A,1991,1.4,
1632,TUR,ALCOHOL,TOT,LT_CAP15,A,1992,1.5,
1633,TUR,ALCOHOL,TOT,LT_CAP15,A,1993,1.6,
1634,TUR,ALCOHOL,TOT,LT_CAP15,A,1994,1.6,
1635,TUR,ALCOHOL,TOT,LT_CAP15,A,1995,1.7,
1636,TUR,ALCOHOL,TOT,LT_CAP15,A,1996,1.6,
1637,TUR,ALCOHOL,TOT,LT_CAP15,A,1997,1.6,
1638,TUR,ALCOHOL,TOT,LT_CAP15,A,1998,1.6,
1639,TUR,ALCOHOL,TOT,LT_CAP15,A,1999,1.6,
1640,TUR,ALCOHOL,TOT,LT_CAP15,A,2000,1.5,
1641,TUR,ALCOHOL,TOT,LT_CAP15,A,2001,1.4,
1642,TUR,ALCOHOL,TOT,LT_CAP15,A,2002,1.4,
1643,TUR,ALCOHOL,TOT,LT_CAP15,A,2003,1.5,
1644,TUR,ALCOHOL,TOT,LT_CAP15,A,2004,1.4,
1645,TUR,ALCOHOL,TOT,LT_CAP15,A,2005,1.3,
1646,TUR,ALCOHOL,TOT,LT_CAP15,A,2006,1.2,
1647,TUR,ALCOHOL,TOT,LT_CAP15,A,2007,1.3,
1648,TUR,ALCOHOL,TOT,LT_CAP15,A,2008,1.5,
1649,TUR,ALCOHOL,TOT,LT_CAP15,A,2009,1.5,
1650,TUR,ALCOHOL,TOT,LT_CAP15,A,2010,1.5,
1651,TUR,ALCOHOL,TOT,LT_CAP15,A,2011,1.5,
1652,TUR,ALCOHOL,TOT,LT_CAP15,A,2012,1.6,
1653,TUR,ALCOHOL,TOT,LT_CAP15,A,2013,1.4,
1654,TUR,ALCOHOL,TOT,LT_CAP15,A,2014,1.5,
1655,TUR,ALCOHOL,TOT,LT_CAP15,A,2015,1.4,
1656,TUR,ALCOHOL,TOT,LT_CAP15,A,2016,1.3,
1657,TUR,ALCOHOL,TOT,LT_CAP15,A,2017,1.4,
1658,TUR,ALCOHOL,TOT,LT_CAP15,A,2018,1.4,
1659,TUR,ALCOHOL,TOT,LT_CAP15,A,2019,1.3,
1660,TUR,ALCOHOL,TOT,LT_CAP15,A,2020,1.2,
1661,TUR,ALCOHOL,TOT,LT_CAP15,A,2021,1.4,
1662,GBR,ALCOHOL,TOT,LT_CAP15,A,1961,7.1,
1663,GBR,ALCOHOL,TOT,LT_CAP15,A,1962,7.1,
1664,GBR,ALCOHOL,TOT,LT_CAP15,A,1963,7.2,
1665,GBR,ALCOHOL,TOT,LT_CAP15,A,1964,7.5,
1666,GBR,ALCOHOL,TOT,LT_CAP15,A,1965,7.4,
1667,GBR,ALCOHOL,TOT,LT_CAP15,A,1966,7.6,
1668,GBR,ALCOHOL,TOT,LT_CAP15,A,1967,7.7,
1669,GBR,ALCOHOL,TOT,LT_CAP15,A,1968,7.9,
1670,GBR,ALCOHOL,TOT,LT_CAP15,A,1969,8.1,
1671,GBR,ALCOHOL,TOT,LT_CAP15,A,1970,7.1,
1672,GBR,ALCOHOL,TOT,LT_CAP15,A,1971,7.4,
1673,GBR,ALCOHOL,TOT,LT_CAP15,A,1972,7.8,
1674,GBR,ALCOHOL,TOT,LT_CAP15,A,1973,8.7,
1675,GBR,ALCOHOL,TOT,LT_CAP15,A,1974,9.1,
1676,GBR,ALCOHOL,TOT,LT_CAP15,A,1975,9.0,
1677,GBR,ALCOHOL,TOT,LT_CAP15,A,1976,9.3,
1678,GBR,ALCOHOL,TOT,LT_CAP15,A,1977,8.8,
1679,GBR,ALCOHOL,TOT,LT_CAP15,A,1978,9.4,
1680,GBR,ALCOHOL,TOT,LT_CAP15,A,1979,9.8,
1681,GBR,ALCOHOL,TOT,LT_CAP15,A,1980,9.4,
1682,GBR,ALCOHOL,TOT,LT_CAP15,A,1981,9.1,
1683,GBR,ALCOHOL,TOT,LT_CAP15,A,1982,8.8,
1684,GBR,ALCOHOL,TOT,LT_CAP15,A,1983,9.1,
1685,GBR,ALCOHOL,TOT,LT_CAP15,A,1984,9.2,
1686,GBR,ALCOHOL,TOT,LT_CAP15,A,1985,9.3,
1687,GBR,ALCOHOL,TOT,LT_CAP15,A,1986,9.3,
1688,GBR,ALCOHOL,TOT,LT_CAP15,A,1987,9.5,
1689,GBR,ALCOHOL,TOT,LT_CAP15,A,1988,9.8,
1690,GBR,ALCOHOL,TOT,LT_CAP15,A,1989,9.8,
1691,GBR,ALCOHOL,TOT,LT_CAP15,A,1990,9.8,
1692,GBR,ALCOHOL,TOT,LT_CAP15,A,1991,9.4,
1693,GBR,ALCOHOL,TOT,LT_CAP15,A,1992,9.3,
1694,GBR,ALCOHOL,TOT,LT_CAP15,A,1993,9.3,
1695,GBR,ALCOHOL,TOT,LT_CAP15,A,1994,9.6,
1696,GBR,ALCOHOL,TOT,LT_CAP15,A,1995,9.3,
1697,GBR,ALCOHOL,TOT,LT_CAP15,A,1996,9.8,
1698,GBR,ALCOHOL,TOT,LT_CAP15,A,1997,10.0,
1699,GBR,ALCOHOL,TOT,LT_CAP15,A,1998,9.8,
1700,GBR,ALCOHOL,TOT,LT_CAP15,A,1999,10.3,
1701,GBR,ALCOHOL,TOT,LT_CAP15,A,2000,10.4,
1702,GBR,ALCOHOL,TOT,LT_CAP15,A,2001,10.8,
1703,GBR,ALCOHOL,TOT,LT_CAP15,A,2002,11.1,
1704,GBR,ALCOHOL,TOT,LT_CAP15,A,2003,11.3,
1705,GBR,ALCOHOL,TOT,LT_CAP15,A,2004,11.6,
1706,GBR,ALCOHOL,TOT,LT_CAP15,A,2005,11.4,
1707,GBR,ALCOHOL,TOT,LT_CAP15,A,2006,11.0,
1708,GBR,ALCOHOL,TOT,LT_CAP15,A,2007,11.1,
1709,GBR,ALCOHOL,TOT,LT_CAP15,A,2008,10.8,
1710,GBR,ALCOHOL,TOT,LT_CAP15,A,2009,10.1,
1711,GBR,ALCOHOL,TOT,LT_CAP15,A,2010,10.1,
1712,GBR,ALCOHOL,TOT,LT_CAP15,A,2011,9.9,
1713,GBR,ALCOHOL,TOT,LT_CAP15,A,2012,9.6,
1714,GBR,ALCOHOL,TOT,LT_CAP15,A,2013,9.4,
1715,GBR,ALCOHOL,TOT,LT_CAP15,A,2014,9.4,
1716,GBR,ALCOHOL,TOT,LT_CAP15,A,2015,9.5,
1717,GBR,ALCOHOL,TOT,LT_CAP15,A,2016,9.5,
1718,GBR,ALCOHOL,TOT,LT_CAP15,A,2017,9.7,
1719,GBR,ALCOHOL,TOT,LT_CAP15,A,2018,9.8,
1720,GBR,ALCOHOL,TOT,LT_CAP15,A,2019,9.7,
1721,GBR,ALCOHOL,TOT,LT_CAP15,A,2020,9.7,
1722,GBR,ALCOHOL,TOT,LT_CAP15,A,2021,10.0,
1723,USA,ALCOHOL,TOT,LT_CAP15,A,1960,7.8,
1724,USA,ALCOHOL,TOT,LT_CAP15,A,1961,7.8,
1725,USA,ALCOHOL,TOT,LT_CAP15,A,1962,8.0,
1726,USA,ALCOHOL,TOT,LT_CAP15,A,1963,8.1,
1727,USA,ALCOHOL,TOT,LT_CAP15,A,1964,8.4,
1728,USA,ALCOHOL,TOT,LT_CAP15,A,1965,8.6,
1729,USA,ALCOHOL,TOT,LT_CAP15,A,1966,8.8,
1730,USA,ALCOHOL,TOT,LT_CAP15,A,1967,9.0,
1731,USA,ALCOHOL,TOT,LT_CAP15,A,1968,9.3,
1732,USA,ALCOHOL,TOT,LT_CAP15,A,1969,9.5,
1733,USA,ALCOHOL,TOT,LT_CAP15,A,1970,9.5,
1734,USA,ALCOHOL,TOT,LT_CAP15,A,1971,9.8,
1735,USA,ALCOHOL,TOT,LT_CAP15,A,1972,9.6,
1736,USA,ALCOHOL,TOT,LT_CAP15,A,1973,9.8,
1737,USA,ALCOHOL,TOT,LT_CAP15,A,1974,10.0,
1738,USA,ALCOHOL,TOT,LT_CAP15,A,1975,10.1,
1739,USA,ALCOHOL,TOT,LT_CAP15,A,1976,10.1,
1740,USA,ALCOHOL,TOT,LT_CAP15,A,1977,9.8,
1741,USA,ALCOHOL,TOT,LT_CAP15,A,1978,10.1,
1742,USA,ALCOHOL,TOT,LT_CAP15,A,1979,10.2,
1743,USA,ALCOHOL,TOT,LT_CAP15,A,1980,10.4,
1744,USA,ALCOHOL,TOT,LT_CAP15,A,1981,10.4,
1745,USA,ALCOHOL,TOT,LT_CAP15,A,1982,10.3,
1746,USA,ALCOHOL,TOT,LT_CAP15,A,1983,10.2,
1747,USA,ALCOHOL,TOT,LT_CAP15,A,1984,10.0,
1748,USA,ALCOHOL,TOT,LT_CAP15,A,1985,9.9,
1749,USA,ALCOHOL,TOT,LT_CAP15,A,1986,9.8,
1750,USA,ALCOHOL,TOT,LT_CAP15,A,1987,9.7,
1751,USA,ALCOHOL,TOT,LT_CAP15,A,1988,9.4,
1752,USA,ALCOHOL,TOT,LT_CAP15,A,1989,9.2,
1753,USA,ALCOHOL,TOT,LT_CAP15,A,1990,9.3,
1754,USA,ALCOHOL,TOT,LT_CAP15,A,1991,8.7,
1755,USA,ALCOHOL,TOT,LT_CAP15,A,1992,8.7,
1756,USA,ALCOHOL,TOT,LT_CAP15,A,1993,8.4,
1757,USA,ALCOHOL,TOT,LT_CAP15,A,1994,8.3,
1758,USA,ALCOHOL,TOT,LT_CAP15,A,1995,8.1,
1759,USA,ALCOHOL,TOT,LT_CAP15,A,1996,8.2,
1760,USA,ALCOHOL,TOT,LT_CAP15,A,1997,8.1,
1761,USA,ALCOHOL,TOT,LT_CAP15,A,1998,8.1,
1762,USA,ALCOHOL,TOT,LT_CAP15,A,1999,8.2,
1763,USA,ALCOHOL,TOT,LT_CAP15,A,2000,8.3,
1764,USA,ALCOHOL,TOT,LT_CAP15,A,2001,8.3,
1765,USA,ALCOHOL,TOT,LT_CAP15,A,2002,8.3,
1766,USA,ALCOHOL,TOT,LT_CAP15,A,2003,8.4,
1767,USA,ALCOHOL,TOT,LT_CAP15,A,2004,8.5,
1768,USA,ALCOHOL,TOT,LT_CAP15,A,2005,8.5,
1769,USA,ALCOHOL,TOT,LT_CAP15,A,2006,8.6,
1770,USA,ALCOHOL,TOT,LT_CAP15,A,2007,8.7,
1771,USA,ALCOHOL,TOT,LT_CAP15,A,2008,8.7,
1772,USA,ALCOHOL,TOT,LT_CAP15,A,2009,8.7,
1773,USA,ALCOHOL,TOT,LT_CAP15,A,2010,8.6,
1774,USA,ALCOHOL,TOT,LT_CAP15,A,2011,8.7,
1775,USA,ALCOHOL,TOT,LT_CAP15,A,2012,8.9,
1776,USA,ALCOHOL,TOT,LT_CAP15,A,2013,8.8,
1777,USA,ALCOHOL,TOT,LT_CAP15,A,2014,8.8,
1778,USA,ALCOHOL,TOT,LT_CAP15,A,2015,8.8,
1779,USA,ALCOHOL,TOT,LT_CAP15,A,2016,8.9,
1780,USA,ALCOHOL,TOT,LT_CAP15,A,2017,8.9,
1781,USA,ALCOHOL,TOT,LT_CAP15,A,2018,8.9,
1782,USA,ALCOHOL,TOT,LT_CAP15,A,2019,9.0,
1783,USA,ALCOHOL,TOT,LT_CAP15,A,2020,9.2,
1784,USA,ALCOHOL,TOT,LT_CAP15,A,2021,9.5,
1785,BRA,ALCOHOL,TOT,LT_CAP15,A,1963,1.9,
1786,BRA,ALCOHOL,TOT,LT_CAP15,A,1964,2.0,
1787,BRA,ALCOHOL,TOT,LT_CAP15,A,1965,1.9,
1788,BRA,ALCOHOL,TOT,LT_CAP15,A,1966,1.8,
1789,BRA,ALCOHOL,TOT,LT_CAP15,A,1967,2.6,
1790,BRA,ALCOHOL,TOT,LT_CAP15,A,1968,2.7,
1791,BRA,ALCOHOL,TOT,LT_CAP15,A,1969,2.7,
1792,BRA,ALCOHOL,TOT,LT_CAP15,A,1970,3.1,
1793,BRA,ALCOHOL,TOT,LT_CAP15,A,1971,2.9,
1794,BRA,ALCOHOL,TOT,LT_CAP15,A,1972,2.9,
1795,BRA,ALCOHOL,TOT,LT_CAP15,A,1973,3.0,
1796,BRA,ALCOHOL,TOT,LT_CAP15,A,1974,3.0,
1797,BRA,ALCOHOL,TOT,LT_CAP15,A,1975,3.0,
1798,BRA,ALCOHOL,TOT,LT_CAP15,A,1976,3.1,
1799,BRA,ALCOHOL,TOT,LT_CAP15,A,1977,3.2,
1800,BRA,ALCOHOL,TOT,LT_CAP15,A,1978,3.5,
1801,BRA,ALCOHOL,TOT,LT_CAP15,A,1979,3.5,
1802,BRA,ALCOHOL,TOT,LT_CAP15,A,1980,3.5,
1803,BRA,ALCOHOL,TOT,LT_CAP15,A,1981,3.4,
1804,BRA,ALCOHOL,TOT,LT_CAP15,A,1982,3.6,
1805,BRA,ALCOHOL,TOT,LT_CAP15,A,1983,3.6,
1806,BRA,ALCOHOL,TOT,LT_CAP15,A,1984,3.7,
1807,BRA,ALCOHOL,TOT,LT_CAP15,A,1985,3.8,
1808,BRA,ALCOHOL,TOT,LT_CAP15,A,1986,4.1,
1809,BRA,ALCOHOL,TOT,LT_CAP15,A,1987,4.0,
1810,BRA,ALCOHOL,TOT,LT_CAP15,A,1988,4.1,
1811,BRA,ALCOHOL,TOT,LT_CAP15,A,1989,5.5,
1812,BRA,ALCOHOL,TOT,LT_CAP15,A,1990,5.3,
1813,BRA,ALCOHOL,TOT,LT_CAP15,A,1991,5.5,
1814,BRA,ALCOHOL,TOT,LT_CAP15,A,1992,5.3,
1815,BRA,ALCOHOL,TOT,LT_CAP15,A,1993,4.9,
1816,BRA,ALCOHOL,TOT,LT_CAP15,A,1994,5.2,
1817,BRA,ALCOHOL,TOT,LT_CAP15,A,1995,5.9,
1818,BRA,ALCOHOL,TOT,LT_CAP15,A,1996,5.9,
1819,BRA,ALCOHOL,TOT,LT_CAP15,A,1997,5.8,
1820,BRA,ALCOHOL,TOT,LT_CAP15,A,1998,5.7,
1821,BRA,ALCOHOL,TOT,LT_CAP15,A,1999,6.0,
1822,BRA,ALCOHOL,TOT,LT_CAP15,A,2000,7.3,
1823,BRA,ALCOHOL,TOT,LT_CAP15,A,2001,7.2,
1824,BRA,ALCOHOL,TOT,LT_CAP15,A,2002,7.0,
1825,BRA,ALCOHOL,TOT,LT_CAP15,A,2003,6.8,
1826,BRA,ALCOHOL,TOT,LT_CAP15,A,2004,6.7,
1827,BRA,ALCOHOL,TOT,LT_CAP15,A,2005,6.8,
1828,BRA,ALCOHOL,TOT,LT_CAP15,A,2006,6.9,
1829,BRA,ALCOHOL,TOT,LT_CAP15,A,2007,6.9,
1830,BRA,ALCOHOL,TOT,LT_CAP15,A,2008,6.8,
1831,BRA,ALCOHOL,TOT,LT_CAP15,A,2009,7.0,
1832,BRA,ALCOHOL,TOT,LT_CAP15,A,2010,7.2,
1833,BRA,ALCOHOL,TOT,LT_CAP15,A,2011,7.1,
1834,BRA,ALCOHOL,TOT,LT_CAP15,A,2012,7.1,
1835,BRA,ALCOHOL,TOT,LT_CAP15,A,2013,6.9,
1836,BRA,ALCOHOL,TOT,LT_CAP15,A,2014,6.9,
1837,BRA,ALCOHOL,TOT,LT_CAP15,A,2015,6.6,
1838,BRA,ALCOHOL,TOT,LT_CAP15,A,2016,6.4,
1839,BRA,ALCOHOL,TOT,LT_CAP15,A,2017,6.3,
1840,BRA,ALCOHOL,TOT,LT_CAP15,A,2018,6.2,
1841,BRA,ALCOHOL,TOT,LT_CAP15,A,2019,6.1,
1842,CHL,ALCOHOL,TOT,LT_CAP15,A,1963,11.1,
1843,CHL,ALCOHOL,TOT,LT_CAP15,A,1964,11.6,
1844,CHL,ALCOHOL,TOT,LT_CAP15,A,1965,9.7,
1845,CHL,ALCOHOL,TOT,LT_CAP15,A,1966,11.3,
1846,CHL,ALCOHOL,TOT,LT_CAP15,A,1967,11.4,
1847,CHL,ALCOHOL,TOT,LT_CAP15,A,1968,11.6,
1848,CHL,ALCOHOL,TOT,LT_CAP15,A,1969,9.1,
1849,CHL,ALCOHOL,TOT,LT_CAP15,A,1970,9.2,
1850,CHL,ALCOHOL,TOT,LT_CAP15,A,1971,11.6,
1851,CHL,ALCOHOL,TOT,LT_CAP15,A,1972,12.8,
1852,CHL,ALCOHOL,TOT,LT_CAP15,A,1973,11.1,
1853,CHL,ALCOHOL,TOT,LT_CAP15,A,1974,10.0,
1854,CHL,ALCOHOL,TOT,LT_CAP15,A,1975,8.6,
1855,CHL,ALCOHOL,TOT,LT_CAP15,A,1976,9.7,
1856,CHL,ALCOHOL,TOT,LT_CAP15,A,1977,10.3,
1857,CHL,ALCOHOL,TOT,LT_CAP15,A,1978,9.8,
1858,CHL,ALCOHOL,TOT,LT_CAP15,A,1979,10.3,
1859,CHL,ALCOHOL,TOT,LT_CAP15,A,1980,10.2,
1860,CHL,ALCOHOL,TOT,LT_CAP15,A,1981,9.7,
1861,CHL,ALCOHOL,TOT,LT_CAP15,A,1982,12.6,
1862,CHL,ALCOHOL,TOT,LT_CAP15,A,1983,10.0,
1863,CHL,ALCOHOL,TOT,LT_CAP15,A,1984,10.0,
1864,CHL,ALCOHOL,TOT,LT_CAP15,A,1985,9.7,
1865,CHL,ALCOHOL,TOT,LT_CAP15,A,1986,8.9,
1866,CHL,ALCOHOL,TOT,LT_CAP15,A,1987,9.5,
1867,CHL,ALCOHOL,TOT,LT_CAP15,A,1988,9.5,
1868,CHL,ALCOHOL,TOT,LT_CAP15,A,1989,8.7,
1869,CHL,ALCOHOL,TOT,LT_CAP15,A,1990,8.6,
1870,CHL,ALCOHOL,TOT,LT_CAP15,A,1991,8.0,
1871,CHL,ALCOHOL,TOT,LT_CAP15,A,1992,7.8,
1872,CHL,ALCOHOL,TOT,LT_CAP15,A,1993,7.7,
1873,CHL,ALCOHOL,TOT,LT_CAP15,A,1994,7.7,
1874,CHL,ALCOHOL,TOT,LT_CAP15,A,1995,8.3,
1875,CHL,ALCOHOL,TOT,LT_CAP15,A,1996,7.4,
1876,CHL,ALCOHOL,TOT,LT_CAP15,A,1997,6.6,
1877,CHL,ALCOHOL,TOT,LT_CAP15,A,1998,7.3,
1878,CHL,ALCOHOL,TOT,LT_CAP15,A,1999,7.6,
1879,CHL,ALCOHOL,TOT,LT_CAP15,A,2000,6.2,B
1880,CHL,ALCOHOL,TOT,LT_CAP15,A,2001,6.2,
1881,CHL,ALCOHOL,TOT,LT_CAP15,A,2002,5.5,
1882,CHL,ALCOHOL,TOT,LT_CAP15,A,2003,6.5,
1883,CHL,ALCOHOL,TOT,LT_CAP15,A,2004,6.8,
1884,CHL,ALCOHOL,TOT,LT_CAP15,A,2005,7.2,
1885,CHL,ALCOHOL,TOT,LT_CAP15,A,2006,6.9,
1886,CHL,ALCOHOL,TOT,LT_CAP15,A,2007,7.4,
1887,CHL,ALCOHOL,TOT,LT_CAP15,A,2008,7.4,
1888,CHL,ALCOHOL,TOT,LT_CAP15,A,2009,7.2,
1889,CHL,ALCOHOL,TOT,LT_CAP15,A,2010,7.6,
1890,CHL,ALCOHOL,TOT,LT_CAP15,A,2011,7.1,
1891,CHL,ALCOHOL,TOT,LT_CAP15,A,2012,8.3,
1892,CHL,ALCOHOL,TOT,LT_CAP15,A,2013,7.2,
1893,CHL,ALCOHOL,TOT,LT_CAP15,A,2014,7.9,
1894,CHL,ALCOHOL,TOT,LT_CAP15,A,2015,7.9,
1895,CHL,ALCOHOL,TOT,LT_CAP15,A,2016,6.4,B
1896,CHL,ALCOHOL,TOT,LT_CAP15,A,2017,5.7,
1897,CHL,ALCOHOL,TOT,LT_CAP15,A,2018,6.3,
1898,CHL,ALCOHOL,TOT,LT_CAP15,A,2019,7.1,
1899,CHN,ALCOHOL,TOT,LT_CAP15,A,1961,0.5,
1900,CHN,ALCOHOL,TOT,LT_CAP15,A,1962,0.6,
1901,CHN,ALCOHOL,TOT,LT_CAP15,A,1963,0.6,
1902,CHN,ALCOHOL,TOT,LT_CAP15,A,1964,0.6,
1903,CHN,ALCOHOL,TOT,LT_CAP15,A,1965,0.7,
1904,CHN,ALCOHOL,TOT,LT_CAP15,A,1966,0.8,
1905,CHN,ALCOHOL,TOT,LT_CAP15,A,1967,0.7,
1906,CHN,ALCOHOL,TOT,LT_CAP15,A,1968,0.8,
1907,CHN,ALCOHOL,TOT,LT_CAP15,A,1969,0.8,
